image_path,p1_bb_xmin,p1_bb_ymin,p1_cp_bb_x,p1_cp_bb_y,p1_nose_x,p1_nose_y,p1_left_eye_x,p1_left_eye_y,p1_right_eye_x,p1_right_eye_y,p1_left_ear_x,p1_left_ear_y,p1_right_ear_x,p1_right_ear_y,p1_left_shoulder_x,p1_left_shoulder_y,p1_right_shoulder_x,p1_right_shoulder_y,p1_left_elbow_x,p1_left_elbow_y,p1_right_elbow_x,p1_right_elbow_y,p1_left_wrist_x,p1_left_wrist_y,p1_right_wrist_x,p1_right_wrist_y,p1_left_hip_x,p1_left_hip_y,p1_right_hip_x,p1_right_hip_y,p1_left_knee_x,p1_left_knee_y,p1_right_knee_x,p1_right_knee_y,p1_left_ankle_x,p1_left_ankle_y,p1_right_ankle_x,p1_right_ankle_y,p2_bb_xmin,p2_bb_ymin,p2_cp_bb_x,p2_cp_bb_y,p2_nose_x,p2_nose_y,p2_left_eye_x,p2_left_eye_y,p2_right_eye_x,p2_right_eye_y,p2_left_ear_x,p2_left_ear_y,p2_right_ear_x,p2_right_ear_y,p2_left_shoulder_x,p2_left_shoulder_y,p2_right_shoulder_x,p2_right_shoulder_y,p2_left_elbow_x,p2_left_elbow_y,p2_right_elbow_x,p2_right_elbow_y,p2_left_wrist_x,p2_left_wrist_y,p2_right_wrist_x,p2_right_wrist_y,p2_left_hip_x,p2_left_hip_y,p2_right_hip_x,p2_right_hip_y,p2_left_knee_x,p2_left_knee_y,p2_right_knee_x,p2_right_knee_y,p2_left_ankle_x,p2_left_ankle_y,p2_right_ankle_x,p2_right_ankle_y
2307.jpg,533,773,653.3878479,893.4610977,680.62671,809.74106,680.62671,803.68808,678.60907,805.705734,664.48544,807.723404,682.64438,811.758728,650.361824,827.90001,684.66205,835.970657,628.16755,848.076614,700.80334,870.270874,648.344154,850.09427,688.69736,870.270874,636.2382,892.46513,656.4148,896.50046,636.2382,926.76537,654.39713,938.87132,612.02627,957.03026,622.11457,979.22453,892,90,1009.966812,215.3239441,980.571655,165.02045,982.564865,162.03064,979.57506,162.03064,987.54787,162.03064,983.56146,162.03064,989.54106,176.97966,988.544464,176.97966,983.56146,192.92528,984.55806,193.921875,970.605644,193.921875,972.59885,194.91847,1009.47308,205.88109,1001.500275,204.88449,1015.4527,232.7893,983.56146,221.8267,1039.37112,251.72473,997.513885,238.76892
2308.jpg,543,772,662.5206299,892.4262314,684.47055,805.66841,686.56105,799.396912,678.19904,801.487411,671.92752,803.577911,690.74207,805.66841,659.38449,824.482956,694.92307,832.84497,636.38896,845.387985,709.55658,866.29303,655.20349,845.387985,690.74207,868.38353,646.84148,889.288574,665.656006,893.46959,653.11299,920.64613,657.29401,939.46068,640.56998,947.82268,621.75543,979.18025,880,89,999.0871735,213.7597427,965.61968,163.80808,967.67959,160.71824,965.61968,160.71824,972.82934,161.74819,971.799385,160.71824,974.88923,173.07763,976.949135,171.01774,982.098885,185.437035,976.949135,189.55683,971.799385,189.55683,968.70954,191.61672,994.458275,203.97613,988.27857,203.97613,1006.817665,229.72488,971.799385,218.39542,1033.59634,247.23401,977.97907,246.20407
2309.jpg,546,770,667.9461365,887.8468857,688.71107,803.803795,690.68846,799.849022,686.73369,799.849022,680.80153,801.826408,698.598,801.826408,666.95982,821.600273,702.5528,827.532448,643.231186,843.35154,716.39452,857.193245,663.00505,843.35154,696.62062,861.14802,657.07289,884.876656,676.84676,886.85404,664.98244,930.35654,661.027664,938.26608,666.95982,971.88165,623.45732,977.81384,866,86,983.0385437,202.192543,953.88414,162.81419,954.907,160.76846,953.88414,160.76846,960.02133,159.745605,961.04419,159.745605,962.06706,172.01999,966.15852,170.997116,961.04419,187.36296,963.089935,187.36296,954.907,193.50015,957.9756,192.477295,980.47864,202.70593,974.341446,202.70593,989.68443,229.30045,961.04419,220.09467,1018.32466,239.52908,966.15852,248.7349
2310.jpg,554,766,675.3882828,885.9726868,697.73914,797.646057,697.73914,793.389526,695.61087,793.389526,687.09781,797.646057,706.25223,797.646057,676.456474,818.92874,712.63702,823.185287,653.045525,842.33969,725.40662,855.1093,670.07166,838.083145,706.25223,861.494095,670.07166,878.52025,691.35434,880.64851,678.58474,916.82906,667.94338,931.72694,689.22607,955.1379,629.634575,974.29231,845,87,962.1663971,205.253212,938.35938,162.40599,939.417305,159.23222,938.35938,159.23222,942.59109,159.23222,946.82279,159.23222,947.880714,171.92734,949.996574,172.98526,954.228264,190.97002,953.17034,190.97002,942.59109,198.37549,942.59109,198.37549,964.80753,201.54927,967.981316,200.49135,954.228264,222.70781,953.17034,223.76573,994.42947,235.40291,963.74961,251.2718
2311.jpg,565,764,691.0022888,873.5497742,709.87099,795.066223,709.87099,789.1055,705.89717,791.092407,693.97571,795.066223,713.8448,793.079315,684.04117,816.92221,723.77934,818.90912,664.17209,842.75203,733.71388,850.69966,682.05426,840.76511,713.8448,856.660385,684.04117,876.529465,705.89717,878.51637,691.9888,916.26762,682.05426,924.21526,705.89717,954.01888,644.30299,967.92723,825,84,941.4433899,209.8578186,929.45071,173.10165,930.99845,172.32778,930.22457,173.10165,934.093956,173.87553,941.05883,173.87553,940.28495,181.61428,941.832695,179.292656,945.70208,190.90078,935.6417,193.222404,934.86782,199.4134,921.71195,198.639534,954.98859,203.28278,951.893074,203.28278,945.70208,231.14227,949.57145,229.59454,972.78772,236.55942,962.72733,250.48917
2312.jpg,577,762,705.5875397,875.1537247,716.93939,791.571564,719.0032,787.44394,712.81177,787.44394,702.492714,791.571564,723.13083,791.571564,694.237465,816.337296,733.44989,818.401108,673.59934,843.166855,743.76895,849.35829,685.982216,839.03923,725.19464,855.54973,696.30128,880.315475,719.0032,882.37929,704.556526,919.52791,698.36509,923.65553,719.0032,958.74031,663.28028,964.93178,813,86,929.9309692,206.5403442,914.29459,164.652725,916.31315,161.62489,914.29459,162.63417,921.359566,162.63417,921.359566,162.63417,924.3874,177.77338,927.415245,175.75482,935.489494,186.85692,915.30387,191.903305,927.415245,197.959,903.1925,195.940445,940.5359,204.014694,945.5823,203.0054,922.36884,225.20958,940.5359,228.23743,943.56375,236.31168,961.7308,249.43233
2313.jpg,592,763,718.6811447,874.1375961,715.5912,792.75563,719.71158,788.635254,715.5912,788.635254,711.47081,792.75563,732.07272,790.695435,703.23006,815.417725,742.37367,817.47792,684.68834,842.20021,752.67464,850.44098,697.049484,838.079834,734.13292,856.62155,709.41063,881.34383,730.01253,881.34383,717.65138,920.48746,715.5912,924.60782,721.77177,963.75146,688.80873,961.69125,803,86,926.0282745,205.5690231,900.026474,162.967514,901.1333,160.753876,898.91966,160.753876,906.66737,160.753876,900.026474,161.86069,911.094635,171.82202,905.56056,175.14247,923.26959,182.89018,898.91966,188.424255,915.5219,197.27878,884.53107,193.95833,926.59004,201.70604,931.0173,201.70604,905.56056,219.41508,934.33775,228.2696,915.5219,242.65819,958.68767,247.08546
2314.jpg,609,759,731.5225525,876.286087,730.474045,791.30385,734.67062,787.107285,728.37578,789.205566,719.982635,793.40213,743.06377,791.30385,713.68779,816.48326,751.4569,818.581528,694.80324,843.76094,761.9483,852.15407,707.39293,839.56438,745.16203,858.44893,719.982635,879.43176,740.96547,879.43176,722.08092,915.10258,732.57234,923.49571,722.08092,954.96999,719.982635,952.87166,795,84,914.5804214,200.9614105,887.2127,163.86134,889.64504,161.429016,885.996544,161.429016,893.29354,161.429016,884.78037,163.86134,898.158195,172.37451,889.64504,173.59068,910.31986,183.32001,887.2127,185.752335,900.59054,197.914,875.05105,189.40083,911.53603,200.34633,915.18453,200.34633,888.42887,217.37267,926.13004,225.88582,888.42887,246.56065,951.66953,242.91216
2315.jpg,620,756,742.4859924,876.5668411,739.397026,793.279343,743.50997,787.10991,737.34054,787.10991,731.171104,791.22287,753.79236,791.22287,727.05816,815.900604,762.01828,817.957077,706.49337,842.63481,776.41364,850.86073,720.888725,840.57834,757.90533,857.03017,731.171104,877.59494,753.79236,877.59494,727.05816,916.66801,757.90533,918.72447,722.94518,955.74107,747.62293,945.4587,778,80,898.7114182,211.9129791,870.96602,162.40576,873.14238,160.2294,870.96602,160.2294,877.49512,160.2294,873.14238,161.31758,885.11241,168.934875,877.49512,172.19942,893.81789,186.345825,872.0542,185.25763,887.28879,201.5804,869.87782,186.345825,895.99426,201.5804,900.346985,201.5804,874.23056,218.99135,911.22884,226.60864,867.70146,245.10777,938.43344,234.22592
2316.jpg,633,755,751.85215,874.1087723,752.857376,792.517166,756.886475,786.47351,750.84282,786.47351,744.79918,790.50261,764.94467,792.517166,738.75552,814.677216,775.01743,816.691772,718.610016,840.86636,787.10472,848.92456,732.71187,838.85181,775.01743,854.968216,742.78462,875.11372,764.94467,875.11372,732.71187,913.39017,777.03197,911.37561,724.65367,955.69574,777.03197,947.63751,763,84,883.3015442,216.6529846,862.411194,163.637566,864.55321,161.49555,862.411194,161.49555,868.837234,162.56655,860.26918,162.56655,869.90823,174.34762,863.48221,174.34762,880.6183,190.41271,855.98515,187.1997,872.05025,209.69082,840.99107,187.1997,882.760315,202.19378,885.97333,202.19378,863.48221,221.4719,891.32835,230.03995,857.05617,249.31805,919.17451,228.96893
2317.jpg,650,756,767.1988983,870.6736298,772.219574,789.24109,774.229965,783.209915,770.20917,785.220306,760.157196,787.230698,778.25075,789.24109,750.10524,811.355423,786.29233,813.365814,732.01169,839.50093,800.36508,845.532104,750.10524,833.46976,786.29233,853.573685,754.12602,873.67763,778.25075,871.66724,738.04288,911.87509,800.36508,901.82315,723.97012,956.10376,808.40665,944.04141,741,92,858.7890778,207.1457062,846.35503,164.88594,847.349396,162.8972,845.36067,162.8972,851.32687,162.8972,845.36067,164.88594,855.30435,175.824005,849.338135,176.81836,866.2424,192.72827,841.383194,186.762054,858.28746,212.61563,826.46767,185.767685,869.22551,202.67195,872.20862,204.66069,850.332504,221.56494,863.25929,230.51427,854.30998,249.40727,892.096,227.53116
2318.jpg,666,752,778.9968491,873.9450531,792.35465,784.57138,792.35465,780.462067,788.24534,780.462067,773.862755,784.57138,792.35465,786.626038,763.589485,807.172577,798.51862,811.281876,745.0976,833.88309,814.95584,842.1017,761.53483,825.664474,798.51862,848.26567,763.589485,870.86687,790.299995,868.81221,745.0976,909.90529,819.06516,893.46806,726.605705,953.05302,835.50238,940.72511,720,90,836.0166779,206.4072037,832.58245,167.696014,834.54255,164.75589,831.60241,165.73593,838.462715,165.73593,830.62237,165.73593,845.323006,177.496445,835.52259,178.47649,852.18332,195.13722,828.662285,187.296875,846.30305,212.777985,814.94169,184.35675,858.06357,203.957596,854.1434,203.957596,838.462715,225.51854,849.24316,228.45866,853.16336,249.03957,868.84402,230.41875
2319.jpg,675,749,791.7301025,869.0696869,802.905136,782.623962,802.905136,776.522125,796.8033,778.556076,786.63359,782.623962,806.97302,782.623962,776.46387,804.997345,813.07486,807.031296,760.19231,831.43863,829.3464,839.5744,778.49782,823.30286,809.00697,841.60834,776.46387,866.01567,802.905136,863.98172,756.12442,906.69455,835.44826,892.45694,731.717087,951.44135,857.82161,933.13583,703,82,825.6689606,205.0133972,818.29655,169.14333,820.26235,166.19463,818.29655,166.19463,825.17686,166.19463,820.26235,167.17753,831.07425,177.98945,824.19395,178.97234,838.93747,194.69875,815.34785,187.81846,834.02295,214.35678,800.60433,183.88685,845.81778,205.51067,838.93747,204.52776,829.10847,228.1174,820.26235,219.27127,851.71518,246.79251,841.88617,234.99768
2320.jpg,686,744,801.2083893,861.1708603,811.78137,777.4709,813.70566,773.6223,807.93277,773.6223,800.235565,779.395203,821.40286,779.395203,790.61406,800.562515,827.17577,804.411118,775.21965,829.42702,840.64587,837.12422,790.61406,823.65411,819.47858,839.04851,790.61406,864.06442,817.55426,862.14012,771.37105,902.55043,848.34308,891.00462,742.506546,944.88503,871.43466,931.41493,694,85,817.3398285,206.99823,805.58588,168.67659,807.62976,165.61076,804.563934,166.632706,811.717545,166.632706,803.54199,166.632706,820.91504,179.917984,808.65172,179.917984,827.0467,193.20325,801.49811,187.071594,825.0028,211.598236,789.23477,184.00575,832.15642,206.488525,823.98087,204.44464,821.93698,233.05907,802.52005,215.68602,846.46364,244.30045,807.62976,240.21268
2321.jpg,694,743,817.3401794,857.6225052,825.96814,776.21485,827.88351,772.384087,822.13736,772.384087,814.47584,776.21485,833.62967,778.13024,804.89893,801.11483,841.2912,803.030205,787.660484,827.93017,854.69885,833.67632,804.89893,824.0994,835.54504,841.33785,806.81431,862.407036,833.62967,860.49166,787.660484,900.71469,860.445,887.30704,760.84513,940.93771,875.76807,933.27618,680,82,803.9523315,202.9685516,791.8684,168.823044,793.96964,166.72182,790.81779,166.72182,798.1721,166.72182,789.76717,166.72182,803.42518,178.27858,795.020256,179.32921,817.08316,190.88597,786.61533,187.734116,818.13379,210.84766,775.058556,185.63289,818.13379,205.59459,809.72885,205.59459,812.8807,233.96118,784.51411,215.05013,839.14609,243.41672,777.1598,240.26488
2322.jpg,706,738,828.2926788,855.9998169,838.53763,774.98404,840.40009,769.396622,832.9502,771.259094,825.5003,774.98404,845.98752,774.98404,816.18792,799.196213,853.43741,799.196213,801.288124,825.270874,866.47473,830.85829,821.77534,821.54591,845.98752,836.44571,821.77534,856.93294,847.84998,856.93294,799.42564,897.90738,868.33722,883.0076,782.66337,937.01935,875.78711,931.43195,668,86,789.6047516,204.6504822,778.07388,171.268074,779.28781,167.626274,776.85994,167.626274,782.92963,167.626274,776.85994,167.626274,788.9993,179.76563,782.92963,179.76563,805.9944,187.04926,773.218124,188.26319,759.86484,187.04926,761.078766,187.04926,805.9944,208.90011,796.28291,207.686165,802.3526,235.60669,770.79027,218.6116,830.27313,245.31818,753.79515,235.60669
2323.jpg,712,735,841.644928,852.7368164,850.43636,769.701492,852.39015,763.840088,846.52875,765.7939,834.80592,769.701492,854.34396,769.701492,826.99071,793.14714,864.11299,795.100937,809.40648,820.5004,875.8358,826.3618,828.94452,816.59279,858.25157,830.269424,832.85213,855.66887,858.25157,855.66887,815.2679,890.83733,873.882,881.06831,803.54506,931.8672,877.78963,931.8672,653,88,774.9786682,207.1653748,765.03778,173.35889,766.36354,170.70737,763.71202,170.70737,770.34082,170.70737,762.386246,170.70737,775.64386,181.31346,769.01506,182.63922,796.85603,186.6165,757.083206,193.2453,806.13637,201.19986,743.82561,193.2453,787.5757,210.480194,782.27266,209.154434,790.22723,236.99542,754.43169,221.08627,815.41669,248.92726,735.87105,239.64694
2324.jpg,726,730,849.5212097,844.1013794,860.27478,764.905167,860.27478,759.038849,856.36392,762.949722,844.63128,764.905167,862.23022,764.905167,834.85407,788.370438,872.00742,788.370438,819.21056,815.74658,883.74005,821.6129,838.76496,813.79114,866.14111,827.47922,844.63128,852.89992,870.05197,850.94449,827.032326,882.2315,881.7846,876.3652,823.12144,927.2066,879.82916,927.2066,639,89,760.2834244,209.9709473,753.14741,175.573135,755.74337,172.97716,751.84942,172.97716,759.63734,174.27515,750.55143,174.27515,770.02124,184.65903,753.14741,187.255005,788.19305,187.255005,742.76351,200.23488,795.98096,200.23488,729.78365,202.83084,776.51117,213.21474,764.82928,211.91673,775.21317,237.87648,740.167534,224.8966,799.87491,249.55835,721.995735,243.0684
2325.jpg,739,725,859.0660858,840.1279602,867.94812,760.19503,867.94812,756.248177,864.001274,758.221596,852.16074,760.19503,869.92154,758.221596,842.29365,783.87606,879.78864,783.87606,826.50628,811.50396,891.62915,817.42422,846.240486,809.53054,875.8418,821.371056,852.16074,847.025536,877.81522,845.05212,836.37339,876.62686,889.65573,872.68002,836.37339,922.01553,885.7089,920.04211,627,91,747.3504868,211.4906387,741.53016,179.79793,744.117424,177.21068,740.236534,177.21068,747.9983,177.21068,738.94291,177.21068,758.34732,187.55969,740.236534,190.14696,775.16449,190.14696,732.47477,204.37685,785.51352,201.7896,720.832115,213.43225,763.52185,214.725876,751.87919,213.43225,760.93457,236.71754,726.00663,225.0749,784.21988,248.36018,710.4831,241.89204
2326.jpg,748,720,867.7385101,836.3377914,872.702225,755.87578,872.702225,751.903214,870.71596,753.889496,858.79826,755.87578,878.66107,755.87578,850.853134,777.72487,888.59248,779.711166,834.962875,809.50539,898.52388,813.47795,854.8257,807.51909,882.63364,817.450516,862.77083,839.29961,886.6062,839.29961,844.89429,871.08012,898.52388,869.09383,848.86685,916.7646,896.53761,910.80574,616,93,744.2207642,214.1709595,730.91838,182.76449,731.98302,179.57058,728.78911,180.635216,736.24155,179.57058,727.72449,180.635216,749.01715,190.21691,729.853745,192.34618,764.98666,193.41082,723.46594,206.186424,775.633,205.12179,718.14278,221.09131,753.27568,214.70348,741.56471,213.63885,749.01715,234.93152,720.27205,224.28519,772.43909,248.77176,698.97937,241.31934
2327.jpg,758,717,878.4364319,837.2010193,881.37277,754.05172,881.37277,748.182426,877.4599,750.138863,867.67775,754.05172,887.24207,752.0953,857.8956,775.57247,897.02422,777.528893,844.20058,806.87536,906.80637,810.78823,863.76489,802.9625,891.15492,820.57038,871.59061,836.221825,897.02422,836.221825,853.98273,867.52475,906.80637,863.61185,855.93916,914.4791,910.71924,906.65335,604.5,96,740.0852051,215.4427414,720.92511,184.70387,722.70709,182.0309,719.14314,182.92189,727.16203,182.0309,718.25215,184.70387,739.63588,191.83179,720.034134,195.39574,754.78268,195.39574,717.36116,208.760574,763.69257,206.0876,716.47017,223.01639,745.8728,213.215515,733.39896,213.215515,740.52687,233.70825,710.233246,223.907364,761.91058,247.96407,717.36116,243.50912
2328.jpg,772,717,891.0481567,835.5502853,886.04494,754.531982,886.04494,750.531128,886.04494,750.531128,876.0428,754.531982,894.046616,754.531982,866.040695,776.53665,904.04875,776.53665,850.03729,804.54259,914.05087,810.54385,868.04111,802.54216,898.04747,818.54556,880.043655,836.54938,904.04875,834.54895,862.03984,866.55573,918.05171,862.55487,862.03984,912.56549,928.05385,906.56421,597,96,722.3520203,215.5444031,712.56738,187.262856,714.876144,184.95408,711.412994,184.95408,719.49368,184.95408,710.258606,186.10847,731.03755,193.03478,711.412994,197.65232,744.89018,196.49793,711.412994,212.65934,750.66211,208.04179,713.721756,225.35757,736.80948,213.81373,722.95685,213.81373,733.34631,232.2839,699.869125,224.20319,754.12527,247.29092,680.24457,239.2102
2329.jpg,789,718,905.2492218,837.7008591,896.236595,754.560547,898.23992,748.550598,892.22997,748.550598,884.2167,754.560547,904.249855,754.560547,876.20345,776.597015,912.263115,776.597015,860.17692,802.64011,924.28302,810.65335,882.21339,800.63678,908.25649,814.65999,886.220024,836.69646,912.263115,834.693146,870.193504,870.7528,932.29626,864.74286,868.19018,918.83237,946.31949,904.80917,592.5,96,712.4346542,216.1631927,706.88968,189.66867,709.35419,187.20415,705.65741,187.20415,713.050964,187.20415,704.425156,189.66867,725.37354,194.59769,705.65741,198.294464,738.92838,200.75899,705.65741,214.31381,736.46387,216.778336,713.050964,226.6364,730.30257,213.08157,716.74774,214.31381,729.07031,231.56543,695.79935,221.70737,750.01869,247.58478,676.08322,238.95898
2330.jpg,801,718,913.2325439,838.5249939,902.23386,755.514786,908.234116,751.514618,900.23378,749.514542,894.233536,753.51471,914.23436,755.514786,884.23311,775.515625,920.234604,777.5157,870.23253,803.516785,932.23509,811.51712,890.23335,801.51669,914.23436,817.517365,894.233536,837.51819,920.234604,835.51811,876.23277,873.51968,944.23561,865.51935,870.23253,921.52167,962.23634,905.521,589,93,706.2042542,215.204834,703.25784,190.971504,704.44006,187.42486,700.89342,188.60708,709.1689,187.42486,699.71121,189.78928,719.80882,194.518135,699.71121,199.24699,731.63094,200.42919,700.89342,213.43354,729.26653,214.615746,707.986694,222.89124,722.17325,215.797966,709.1689,215.797966,724.53767,229.98453,687.889084,219.3446,744.63528,246.53549,672.520325,239.44223
2331.jpg,808,717,918.2095642,838.175972,913.39171,756.099297,919.185104,750.3059,911.46057,750.3059,905.66719,754.16816,926.90962,756.099297,896.01152,777.34173,930.771866,779.27285,884.42474,800.5153,942.35866,812.10207,909.529434,804.377556,923.04735,812.10207,899.873795,837.20678,928.840744,833.344505,882.49361,873.89825,955.87657,864.24261,870.90683,922.17651,977.119,906.72748,586.5,94.5,706.5100708,217.2995453,701.06433,192.48426,702.27481,188.85282,698.64339,190.0633,705.90625,188.85282,696.22243,191.27378,718.01103,194.90522,696.22243,199.74712,726.48438,203.37856,697.43291,214.272865,724.06342,219.11477,704.69577,222.74622,718.01103,215.48333,704.69577,215.48333,722.85294,230.0091,685.328125,217.90429,743.43106,246.95578,673.22336,239.6929
2332.jpg,809,715,922.4907227,837.6417923,927.46981,755.076477,933.43815,749.108154,925.48037,749.108154,919.51203,753.087036,939.4065,755.076477,909.56481,774.970917,943.38538,778.949814,897.628136,798.84427,951.34314,812.770386,919.51203,806.80203,933.43815,816.74927,909.56481,836.64371,935.42759,836.64371,891.65981,874.44318,967.2587,858.52762,871.765358,918.21094,979.19537,910.25317,586,94,707.584877,216.4893417,696.442986,191.27075,697.61587,188.92497,695.27009,188.92497,702.30744,188.92497,692.92431,190.09787,715.20923,193.61653,692.92431,198.30809,723.41946,198.30809,694.097206,212.38278,721.0737,213.55568,702.30744,220.59302,715.20923,214.72856,703.48032,214.72856,721.0737,228.80324,683.54119,215.90144,741.01282,245.22371,671.81228,239.35927
2333.jpg,809,717,927.5777588,833.0983276,945.56561,754.529022,947.45895,748.84906,939.88565,748.84906,934.20568,752.635696,953.13892,754.529022,922.84576,773.46225,955.03223,777.248886,911.48583,796.1821,962.60553,813.222,932.31237,805.64871,949.35226,817.00864,920.95243,835.941864,945.56561,835.941864,903.91253,873.80829,975.8588,856.7684,877.40603,913.56805,977.7521,909.78143,585.5,94.5,704.887085,215.1204224,694.18599,190.56887,695.44504,188.050804,692.926956,189.30984,700.48117,186.79177,691.66792,189.30984,714.3306,193.08695,690.408875,196.86407,720.62576,205.67733,691.66792,211.97251,719.36673,214.49059,699.22214,219.526726,714.3306,213.231544,700.48117,213.231544,719.36673,225.82193,680.33658,215.749626,739.51132,245.96652,671.523315,239.67133
2334.jpg,811,714,935.0154572,831.1382675,952.54752,754.574913,958.08167,749.04078,954.39224,749.04078,948.8581,752.7302,967.3052,754.574913,937.78983,771.177315,969.14993,778.55616,923.03214,793.31385,972.83936,813.605675,941.47925,798.847984,961.77109,817.2951,932.2557,833.8975,954.39224,832.05279,919.34272,870.79175,983.90762,857.87875,887.98263,909.53067,980.2182,907.68597,582,94.5,704.6731033,214.3646698,694.494965,187.4248,696.889496,185.03028,693.297714,186.22753,701.67856,185.03028,690.90318,186.22753,713.65118,191.016594,690.90318,194.608376,720.83476,194.608376,690.90318,210.1728,720.83476,210.1728,700.48129,220.94816,713.65118,210.1728,700.48129,210.1728,719.6375,224.53995,678.93056,216.15913,738.7937,244.89343,671.74698,238.9071
2335.jpg,824,713,942.3557663,828.4505692,965.00148,751.4739,968.624,747.851387,968.624,747.851387,963.19023,751.4739,981.30278,753.285164,950.51143,769.586464,979.49153,778.64274,936.02138,793.13279,984.9253,813.05662,955.9452,805.81159,975.869,816.67913,945.07765,831.16917,966.81273,831.16917,934.21013,869.20557,990.35907,860.14926,905.23003,898.18564,981.30278,909.05319,585.5,89.5,703.1413269,210.3459015,695.11107,183.77949,697.58234,181.30822,693.87543,181.30822,701.289246,180.07258,691.40416,182.543846,712.40997,187.4864,690.16852,191.193306,721.05943,189.957664,691.40416,207.256584,721.05943,204.7853,700.05362,220.84857,713.64561,207.256584,698.81798,207.256584,719.82379,219.61295,677.812164,214.6704,737.12271,243.09003,671.63397,238.14749
2336.jpg,838,710,958.8351898,825.7887878,979.81256,750.10347,983.45975,746.456284,988.93051,748.279877,976.16537,748.279877,992.5777,751.927063,963.400215,768.3394,992.5777,777.45738,946.98788,792.04613,996.22488,812.10567,967.0474,801.16411,987.10693,815.75285,954.28225,828.518005,974.34177,830.3416,950.63506,866.81349,996.22488,861.3427,921.45756,895.99098,981.63614,908.75615,585,89.5,703.2755127,208.8575592,699.07054,179.41979,700.272125,177.01661,696.66736,178.21821,703.87689,177.01661,694.264175,178.21821,713.48961,183.02456,691.86101,187.83091,724.30392,189.03251,690.65941,205.85476,726.70709,195.04046,697.86896,217.87067,714.6912,203.45158,699.07054,205.85476,719.49756,215.467476,678.643524,214.26588,736.31981,240.70084,672.635574,238.29767
2337.jpg,854,706,975.2459412,826.7313385,1003.76498,752.205208,1001.92487,746.6849,1001.92487,748.525,987.20407,748.525,1003.76498,752.205208,974.323364,765.085915,1003.76498,774.286415,957.76245,789.00721,1007.44519,811.08842,974.323364,798.20771,996.40457,814.76862,963.28276,825.80923,983.52386,827.64933,966.96297,858.93103,1000.08478,864.45132,943.04166,893.89294,981.68378,908.61374,581.5,88,703.0335083,207.4193726,700.40709,176.43835,702.50746,173.28777,698.3067,174.337975,705.658035,173.28777,696.20633,174.337975,715.10976,180.63911,693.055756,183.78968,724.56146,186.940254,692.005554,200.592735,731.91281,193.24139,695.15613,215.2954,715.10976,202.69311,699.35689,204.793495,721.41089,217.39578,678.35309,214.2452,732.96298,241.55017,671.00174,238.3996
2338.jpg,870,706,992.9801636,826.2191925,1014.61954,750.0178,1010.85643,746.254692,1012.73798,746.254692,997.68558,746.254692,1014.61954,750.0178,984.51474,763.188652,1014.61954,772.5964,967.58078,785.767235,1016.50107,808.34583,984.51474,797.05654,1003.33023,810.22738,973.22543,819.635124,992.040924,823.39822,982.63318,853.50302,1007.09332,861.0292,971.34387,883.60782,984.51474,902.42331,582.5,84,702.9707794,205.7253494,706.58342,171.09814,708.65047,169.03109,704.51637,169.03109,711.75104,169.03109,701.41579,170.06461,718.9857,179.36634,697.28169,180.39985,730.35446,185.56748,693.1476,195.90272,739.65617,193.83567,693.1476,209.338524,716.91866,202.10386,702.449326,202.10386,724.15332,214.50613,680.745316,214.50613,727.25389,237.24365,672.47713,239.31073
2339.jpg,882,705,1004.460953,823.5940247,1020.95544,745.024208,1019.01547,739.204353,1020.95544,741.14431,1005.43582,743.084267,1022.89539,745.024208,991.85614,760.54383,1024.83534,770.2436,976.33652,783.82328,1026.7753,807.1027,995.73605,791.58308,1015.13557,809.042656,984.09633,816.80247,1003.49585,818.74241,997.675995,851.72162,1015.13557,861.42139,991.85614,888.58069,987.97623,898.28046,587.5,83,706.8579559,204.2821426,712.039276,166.85521,713.190765,164.55226,709.73633,164.55226,716.6452,165.703735,706.28189,165.703735,722.40259,176.06705,700.52449,177.21854,735.06886,185.278885,694.76709,192.18776,745.43217,196.79367,691.31265,206.00551,717.79668,201.3996,702.82745,201.3996,724.70555,215.21735,682.100815,214.06586,722.40259,235.94397,671.7375,238.24692
2340.jpg,890,697,1012.307281,817.5830154,1030.11206,743.547997,1031.98636,736.050697,1024.48907,739.799355,1015.11744,741.673668,1031.98636,743.547997,1000.12284,760.416924,1031.98636,767.91424,985.12824,782.90884,1033.86069,803.52642,1001.99717,790.406136,1024.48907,807.27506,994.49987,811.023705,1011.3688,818.52102,1011.3688,850.38455,1022.61475,859.7562,1016.99177,880.37375,996.3742,889.74539,588.5,79,708.5999451,200.60495,719.08865,162.959404,721.55707,160.490974,716.62021,160.490974,724.02551,161.7252,714.15177,161.7252,728.96237,174.06736,707.98069,172.83314,741.30453,187.643745,698.10697,186.40952,752.41248,199.98591,693.1701,201.22013,721.55707,198.751686,706.74648,198.751686,727.72815,218.49915,686.999016,214.79651,719.08865,233.30975,673.42263,238.24661
